northing,easting,scr_no,ohl_length_meter,ohl_progress,engg_kpi_after_rig-off_days,access_road_5,earth_work_60,cellar_20,beam_pump_base_esp_pcp_foundation_5,earthing_1,water_2,hdpe_liner_instalat_4,sleeper_pre_cast_ins_15,cs_pipe_welding_ndt_10_rt_for_op_100_for_60,pe_fussion_pull_20,final_hydro_t_3,mechani_60,days_since_start,start_month,start_quarter,rig_duration_days,days_to_rig_off_exp,week_index,dist_from_centroid,geo_quadrant,geo_angle,loc_prep_composite,progress_lag1,progress_lag2,progress_lag4,progress_velocity_1w,progress_velocity_2w,progress_accel,progress_rolling3w,remaining_to_complete,momentum_score,rig_no_te,rig_no_cnt,project_id_te,project_id_cnt,project_code_te,project_code_cnt,well_type_te,well_type_cnt,completion_type_rig_fbu_or_rsr_hoist_te,completion_type_rig_fbu_or_rsr_hoist_cnt,week_hist_mean,week_hist_std,rig_no_enc,well_type_enc,project_code_enc,project_name_enc,fl_dia_enc,completion_type_rig_fbu_or_rsr_hoist_enc,flow_line_const._status_in_progress_completed_enc,physical_tie_in_port_available_when_flaf_issued_enc,location_preparation_status_in_progress_completed_enc,target_lead_4w
2066386.17,391596.22,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-188,18,39214.89313077098,3,0.8925273898122119,0.015,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.9,0.0,0.3276183644189383,697,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39290393013100433,0.3598791365702775,1,3,2,2,1,4,1,1,3,0.1
2066386.17,391596.22,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-189,19,39214.89313077098,3,0.8925273898122119,0.015,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.9,0.0,0.3276183644189383,697,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.4001508620689655,0.3631232690271644,1,3,2,2,1,4,1,1,3,0.1
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-162,0,26181.522473202305,3,1.0683299872881389,0.015,0.18,0.17,0.16,0.0,0.0,0.0,0.17,1.0,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3637362924281984,0.35656352354944104,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-163,1,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.17,0.16,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39210526315789473,0.372129422012131,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-164,2,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.16,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.32176666666666665,0.34547898825636897,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-165,3,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.16,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3293939393939394,0.3473559651546335,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-166,4,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3537037037037037,0.35251656952997146,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-167,5,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3407894736842105,0.3516048832733822,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-169,7,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3957317073170732,0.3897863627833379,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-170,8,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3599762470308789,0.352857383042762,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-171,9,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.33462406015037593,0.35007930317752894,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-172,10,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3640049751243781,0.3559212414983828,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-173,11,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.34821345707656615,0.35362483195043637,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-174,12,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.34673563218390807,0.3548023549169466,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-175,13,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.31842105263157894,0.3463996633829976,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-176,14,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3684815618221258,0.35869187786490386,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-177,15,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39643203883495143,0.36125307430001213,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-178,16,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.38242358078602623,0.35829406716753814,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-179,17,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3882289416846652,0.3591179301176627,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-180,18,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39290393013100433,0.3598791365702775,2,3,2,2,1,4,1,1,3,0.05
2058796.52,379599.71,3604.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,8.0,-181,19,26181.522473202305,3,1.0683299872881389,0.015,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.95,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.4001508620689655,0.3631232690271644,2,3,2,2,1,4,1,1,3,0.05
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-163,0,33318.30196648822,3,0.9484654050897448,0.015,0.18,0.17,0.16,0.0,0.0,0.0,0.17,1.0,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3637362924281984,0.35656352354944104,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-164,1,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.17,0.16,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39210526315789473,0.372129422012131,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-165,2,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.16,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.32176666666666665,0.34547898825636897,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-166,3,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.16,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3293939393939394,0.3473559651546335,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-167,4,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3537037037037037,0.35251656952997146,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-168,5,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3407894736842105,0.3516048832733822,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-170,7,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3957317073170732,0.3897863627833379,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-171,8,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3599762470308789,0.352857383042762,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-172,9,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.33462406015037593,0.35007930317752894,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-173,10,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3640049751243781,0.3559212414983828,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-174,11,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.34821345707656615,0.35362483195043637,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-175,12,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.34673563218390807,0.3548023549169466,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-176,13,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.31842105263157894,0.3463996633829976,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-177,14,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3684815618221258,0.35869187786490386,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-178,15,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39643203883495143,0.36125307430001213,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-179,16,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.38242358078602623,0.35829406716753814,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-180,17,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.3882289416846652,0.3591179301176627,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-181,18,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.39290393013100433,0.3598791365702775,3,3,2,2,1,4,1,1,3,0.07
2062922.95,386413.25,3622.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,17.0,-182,19,33318.30196648822,3,0.9484654050897448,0.015,0.07,0.07,0.07,0.0,0.0,0.0,0.07,0.9299999999999999,0.0,0.2890775681341719,477,0.2368162639048715,2607,0.2368162639048715,2607,0.17483464566929133,1270.0,0.11086466165413533,1064.0,0.4001508620689655,0.3631232690271644,3,3,2,2,1,4,1,1,3,0.07
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-147,1,27130.73724941495,3,1.0784892866413764,0.015,0.18,0.17,0.16,0.0,0.0,0.0,0.17,1.0,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.39210526315789473,0.372129422012131,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-148,2,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.17,0.16,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.32176666666666665,0.34547898825636897,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-149,3,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.16,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.3293939393939394,0.3473559651546335,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-150,4,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.16,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.3537037037037037,0.35251656952997146,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-151,5,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.3407894736842105,0.3516048832733822,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-153,7,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.3957317073170732,0.3897863627833379,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-154,8,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.3599762470308789,0.352857383042762,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-155,9,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.33462406015037593,0.35007930317752894,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-156,10,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.3640049751243781,0.3559212414983828,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-157,11,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.34821345707656615,0.35362483195043637,2,6,2,2,1,4,1,1,3,0.21
2059759.92,379814.61,3566.0,1000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,717.0,11.0,4.0,7.0,-158,12,27130.73724941495,3,1.0784892866413764,0.015,0.21,0.21,0.21,0.0,0.0,0.0,0.21,0.79,0.0,0.30362694300518134,772,0.2368162639048715,2607,0.2368162639048715,2607,0.3637362924281984,0.0,0.11086466165413533,1064.0,0.34673563218390807,0.3548023549169466,2,6,2,2,1,4,1,1,3,0.21
